Name,Fortran,C,Call,External
Fuzzy.p.value_1.1,0,0,0,0
aqfig_0.8,0,0,0,0
refund_0.1-16,0,0,3,0
smerc_0.2.2,0,0,0,0
spongecake_0.1.2,0,0,0,0
packHV_2.1,0,0,0,0
ores_0.3.1,0,0,0,0
shinyWidgets_0.4.0,0,0,0,0
nlmrt_2016.3.2,0,0,0,0
LDPD_1.1.2,0,0,0,0
flows_1.1.1,0,0,0,0
stapler_0.6.3,0,0,0,0
icpsrdata_0.3.0,0,0,0,0
nws_1.7.0.1,0,0,0,0
medicare_0.2.1,0,0,0,0
malani_1.0,0,0,0,0
dplyrAssist_0.1.0,0,0,0,0
numbers_0.6-6,0,0,0,0
USGSstates2k_1.0.1,0,0,0,0
bang_1.0.0,0,0,0,0
sparktex_0.1,0,0,0,0
CATT_2.0,0,0,0,0
ggraptR_1.0,0,0,0,0
xwf_0.2-0,0,0,0,0
HGNChelper_0.3.6,0,0,0,0
knnGarden_1.0.1,0,0,0,0
ProDenICA_1.0,0,0,0,0
epanetReader_0.5.1,0,0,0,0
pwt_7.1-1,0,0,0,0
clusterSim_0.47-1,0,0,0,0
KappaGUI_2.0.1,0,0,0,0
futile.any_1.3.2,0,0,0,0
mipfp_3.1,0,0,0,0
GWsignif_1.2,0,0,0,0
ASSISTant_1.2-3,0,0,0,0
denpro_0.9.2,0,10,0,0
SuperRanker_1.0.1,0,0,2,0
diffusion_0.2.7,0,0,0,0
linLIR_1.1,0,0,0,0
nowcasting_0.1.1,0,0,0,0
RTextTools_1.4.2,0,0,0,0
endogMNP_0.2-1,0,2,0,0
SOFIA_1.0,0,0,0,0
MImix_1.0,0,0,0,0
ubeR_0.1.4,0,0,0,0
roll_1.0.7,0,0,23,0
WikipediR_1.5.0,0,0,0,0
Phxnlme_1.0.0,0,0,0,0
mclust_5.4,118,0,0,0
acebayes_1.4.1,0,0,59,0
prozor_0.2.3,0,0,0,0
rdefra_0.3.4,0,0,0,0
MAVIS_1.1.3,0,0,0,0
sspline_0.1-6,2,0,0,0
DrBats_0.1.4,0,0,0,0
ePCR_0.9.9-4,0,0,0,0
bimixt_1.0,0,0,0,0
prognosticROC_0.7,0,0,0,0
proj4_1.0-8,0,2,0,0
RcppQuantuccia_0.0.2,0,0,12,0
LMfilteR_0.1.1,0,0,0,0
spaa_0.2.2,0,0,0,0
RSGHB_1.1.2,0,1,0,0
jointPm_2.3.1,0,0,0,0
TeXCheckR_0.4.4,0,0,0,0
ggsignif_0.4.0,0,0,0,0
corset_0.1-4,0,0,0,0
GSAQ_1.0,0,0,0,0
snpar_1.0,0,0,0,0
pedigree_1.4,0,0,0,0
showtext_0.5,0,0,7,0
ZeBook_0.5,0,0,0,0
gesis_0.2.1,0,0,0,0
lintools_0.1.1.4,0,0,11,0
BSGW_0.9.2,0,0,0,0
spc_0.5.4,0,67,0,0
soql_0.1.1,0,0,0,0
tgram_0.2-3,0,0,0,0
GDINA_1.4.2,0,0,10,0
Rmosek_1.2.5.1,0,0,8,0
MILC_1.0,0,0,0,0
kpeaks_0.1.0,0,0,0,0
HistogramTools_0.3.2,0,0,0,0
BTYDplus_1.0.1,0,0,6,0
gskat_1.0,0,0,0,0
psbcGroup_1.4,0,1,0,0
RMOA_1.0,0,0,0,0
randomForest.ddR_0.1.2,0,0,0,0
blastula_0.1,0,0,0,0
BibPlots_0.0.2,0,0,0,0
genalg_0.2.0,0,0,0,0
regplot_0.1,0,0,0,0
RDSTK_1.1,0,0,0,0
skewt_0.1,0,0,0,0
RGtk2Extras_0.6.1,0,0,0,0
mmppr_0.1,0,0,0,0
lmeresampler_0.1.0,0,0,0,0
BCRA_1.0,0,0,0,0
perturbR_0.1.0,0,0,0,0
doBy_4.5-15,0,0,0,0
rerf_1.0,0,0,1,0
multipol_1.0-6,0,0,0,0
jvnVaR_1.0,0,0,0,0
stocc_1.30,0,0,0,0
sjPlot_2.4.0,0,0,0,0
DREGAR_0.1.3.0,0,0,0,0
letsR_3.0,0,0,0,0
GPrank_0.1.2,0,0,0,0
ghit_0.2.18,0,0,0,0
rLTP_0.1.4,0,5,0,0
RXshrink_1.0-8,0,0,0,0
RcppProgress_0.4,0,0,0,0
HiCblock_1.2,0,0,0,0
gWidgets2_1.0-7,0,0,0,0
censorcopula_2.0,0,0,0,0
ElstonStewart_1.1,0,0,0,0
gllvm_0.1.0,0,0,0,0
worrms_0.2.0,0,0,0,0
rerddap_0.4.2,0,0,0,0
trackdem_0.3,0,0,6,0
MetaboQC_1.0,0,0,0,0
repfdr_1.2.3,0,0,2,0
score_1.0.2,0,0,0,0
gofastr_0.3.0,0,0,0,0
utf8_1.1.3,0,0,7,0
robustrank_2017.12-2,0,0,11,0
rgeolocate_1.0.1,0,0,3,0
isdparser_0.2.0,0,0,0,0
igraphinshiny_0.1,0,0,0,0
rdryad_0.3.0,0,0,0,0
nsgp_1.0.5,0,0,0,0
flood_0.1.1,0,0,0,0
CNull_1.0,0,0,7,0
komadown_0.1.0,0,0,0,0
AssocTests_0.0-4,0,0,0,0
extdplyr_0.1.4,0,0,0,0
pvar_2.2.2,0,0,5,0
cin_0.1,0,0,0,0
systemfit_1.1-20,0,0,0,0
FREddyPro_1.0,0,0,0,0
testthat_2.0.0,0,0,6,0
emon_1.3.2,0,0,0,0
CVD_1.0.2,0,0,0,0
mglmn_0.0.2,0,0,0,0
VSURF_1.0.3,0,0,0,0
unpivotr_0.3.0,0,0,0,0
approximator_1.2-6,0,0,0,0
loon_1.1.0,0,0,0,0
prototest_1.1,0,0,4,0
swCRTdesign_2.1,0,0,0,0
integIRTy_1.0.5,0,0,0,0
localsolver_2.3,0,0,0,0
LBSPR_0.1.2,0,0,2,0
BMS_0.3.4,0,0,0,0
geomapdata_1.0-4,0,0,0,0
adapr_2.0.0,0,0,0,0
tsdisagg2_0.1.0,0,0,0,0
FacPad_3.0,0,0,0,0
networkDynamicData_0.2.1,0,0,0,0
ctmcd_1.2,0,0,3,0
pass_1.0,0,0,0,0
rjade_0.1,0,0,0,0
CUB_1.1.1,0,0,0,0
pglm_0.2-1,0,0,0,0
seewave_2.0.5,0,0,0,0
tfestimators_1.4.2,0,0,0,0
sirad_2.3-3,0,0,0,0
xml2_1.1.1,0,0,58,0
DEoptim_2.2-4,0,0,1,0
LogisticDx_0.2,0,0,0,0
FateID_0.1.0,0,0,0,0
waffle_0.7.0,0,0,0,0
globalGSA_1.0,0,0,0,0
bamdit_3.1.0,0,0,0,0
TropFishR_1.2.1,0,0,0,0
BeSS_1.0.4,0,0,6,0
SparseDC_0.1.17,0,0,0,0
smotefamily_1.1,0,0,0,0
ImportExport_1.1,0,0,0,0
mmds_1.1,0,0,0,0
mixedsde_3.0,0,0,0,0
velox_0.2.0,0,0,12,0
zstdr_0.1.1,0,0,3,0
GPC_0.1,0,0,0,0
TELP_1.0,0,0,0,0
TestDataImputation_1.0,0,0,0,0
nlshrink_1.0.1,0,0,0,0
DeducerPlugInExample_0.2-0,0,0,0,0
cleanEHR_1.0,0,0,1,0
colourlovers_0.2.2,0,0,0,0
colourvision_2.0,0,0,0,0
lsl_0.5.6,0,0,0,0
phylosim_3.0.2,0,0,0,0
BayesS5_1.30,0,0,0,0
ExactCIdiff_1.3,0,0,0,0
iterpc_0.3.4,0,0,6,0
factoextra_1.0.5,0,0,0,0
SpeciesMix_0.3.4,0,0,12,0
WhatIf_1.5-9,0,0,0,0
SpatialEpiApp_0.3,0,0,0,0
plyr_1.8.4,0,0,2,0
kwb.hantush_0.2.1,0,0,0,0
QLearning_0.1.1,0,0,0,0
favnums_1.0.0,0,0,0,0
EMMIXcontrasts2_0.1.2,1,0,0,0
VetResearchLMM_0.2.0,0,0,0,0
sglasso_1.2.2,5,0,0,0
MBSGS_1.1.0,0,0,0,0
TrackReconstruction_1.1,0,0,0,0
demi_1.1.2,0,0,0,0
itertools2_0.1.1,0,0,0,0
ihs_1.0,0,0,0,0
keras_2.1.2,0,0,0,0
Copula.Markov_1.1,0,0,0,0
wtest_2.0,0,0,2,0
PearsonICA_1.2-4,0,0,0,0
fSRM_0.6.4,0,0,0,0
vietnamcode_0.1.1,0,0,0,0
rmapshaper_0.3.0,0,0,0,0
pander_0.6.1,0,0,4,0
coxme_2.2-7,0,5,9,0
ELT_1.6,0,0,0,0
compHclust_1.0-3,0,0,1,0
heatmap3_1.1.1,0,0,0,0
fastcmh_0.2.7,0,0,2,0
h5_0.9.9,0,0,41,0
tilegramsR_0.2.0,0,0,0,0
glmnetUtils_1.1,0,0,0,0
plotMCMC_2.0-0,0,0,0,0
AHR_1.4.2,0,1,1,0
gdimap_0.1-9,0,0,0,0
refset_0.1.1,0,0,0,0
xVA_0.8.1,0,0,0,0
tseriesChaos_0.1-13,0,7,0,0
projector_0.0.1,0,0,0,0
pdftables_0.1,0,0,0,0
miscor_0.1-1,0,0,0,0
emov_0.1.1,0,0,0,0
edgar_1.0.9,0,0,0,0
grattan_1.5.2.5,0,0,14,0
BatchExperiments_1.4.2,0,0,0,0
lvnet_0.3.2,0,0,0,0
ecotox_1.3.0,0,0,0,0
mlogitBMA_0.1-6,1,0,0,0
hbim_1.0.3,0,0,0,0
Rsampling_0.1.1,0,0,0,0
AutoDeskR_0.1.3,0,0,0,0
REREFACT_1.0,0,0,0,0
lmmlasso_0.1-2,0,0,0,0
collUtils_1.0.5,0,0,4,0
rbvs_1.0.2,0,0,11,0
profilr_0.1.0,0,0,0,0
elec.strat_0.1.1,0,0,0,0
equateMultiple_0.0.0,0,0,6,0
SDMTools_1.1-221,0,0,13,0
intRvals_1.0.0,0,0,0,0
trialr_0.0.1,0,0,0,0
linemap_0.1.0,0,0,0,0
textreg_0.1.4,0,1,3,0
MergeGUI_0.2-1,0,0,0,0
gdm_1.3.4,0,6,0,0
pbapply_1.3-3,0,0,0,0
flars_1.0,0,0,4,0
hbm_1.0,0,0,0,0
quantmod_0.4-12,0,0,0,0
InferenceSMR_1.0,0,0,0,0
SPIn_1.1,0,0,0,0
mirtCAT_1.6.1,0,0,9,0
WRSS_1.0,0,0,0,0
googleAuthR_0.6.2,0,0,0,0
KGode_1.0.0,0,0,0,0
concaveman_1.0.0,0,0,0,0
PAC_1.0.9,0,0,1,0
ConnMatTools_0.3.3,0,0,0,0
worldmet_0.8.0,0,0,0,0
Harvest.Tree_1.1,0,0,0,0
summariser_0.1.0,0,0,0,0
hydroPSO_0.3-4,0,0,0,0
AssayCorrector_2.0.0,0,0,0,0
factorstochvol_0.8.3,0,0,4,0
SSDforR_1.4.17,0,0,0,0
sbrl_1.2,0,0,1,0
HDtweedie_1.1,1,0,0,0
epade_0.3.8,0,0,0,0
CEoptim_1.2,0,0,0,0
pwrAB_0.1.0,0,0,0,0
dielectric_0.2.3,0,0,0,0
bbemkr_2.0,0,0,0,0
bayou_1.1.0,0,0,5,0
qrcmNP_0.1.0,0,0,0,0
iCluster_2.1.0,0,0,0,0
prettycode_1.0.1,0,0,0,0
paintmap_1.0,0,0,0,0
crossReg_1.0,0,0,0,0
NScluster_1.1.1,1,0,15,0
knitr_1.18,0,0,0,0
sentimentr_2.0.1,0,0,0,0
assertr_2.0.2.2,0,0,0,0
sensitivityPStrat_1.0-6,0,1,0,0
nose_1.0,0,0,0,0
lpint_2.0,0,0,0,0
Watersheds_1.1,0,0,0,0
subspaceMOA_0.6.0,0,0,0,0
BarcodingR_1.0-2,0,0,0,0
smoothtail_2.0.5,0,0,0,0
jtools_0.9.1,0,0,0,0
R2wd_1.5,0,0,0,0
MCPAN_1.1-20,0,0,0,0
odeintr_1.7.1,0,0,2,0
truncgof_0.6-0,0,0,1,0
SparseFactorAnalysis_1.0,0,0,1,0
potts_0.5-7,0,7,1,0
growthcurver_0.2.1,0,0,0,0
IntNMF_1.1,0,0,0,0
kpcalg_1.0.1,0,0,0,0
ggraph_1.0.0,0,0,6,0
geoGAM_0.1-2,0,0,0,0
EDISON_1.1.1,0,0,0,0
scuba_1.9-1,0,1,0,0
onls_0.1-1,0,0,0,0
dummies_1.5.6,0,0,0,0
iBUGS_0.1.4,0,0,0,0
tsdecomp_0.2,0,0,1,0
sgRSEA_0.1,0,0,0,0
SweaveListingUtils_0.7.7,0,0,0,0
PASWR_1.1,0,0,0,0
nlsr_2017.10.4,0,0,0,0
DSAIDE_0.6.0,0,0,0,0
xgobi_1.2-15,0,0,0,0
fcros_1.5.5,0,0,6,0
mvPot_0.1.3,0,4,0,0
pasta_0.1.0,0,0,0,0
disposables_1.0.3,0,0,0,0
cgdsr_1.2.8,0,0,0,0
MHTmult_0.1.0,0,0,0,0
detrendeR_1.0.4,0,0,0,0
Rdrools_1.0.2,0,0,0,0
gRapfa_1.0,0,0,0,0
gapminder_0.3.0,0,0,0,0
simexaft_1.0.7,0,0,0,0
MM_1.6-2,0,0,0,0
RPPanalyzer_1.4.4,0,0,0,0
gbts_1.2.0,0,0,0,0
upclass_2.0,0,0,0,0
rgexf_0.15.3,0,2,0,0
CDM_6.0-101,0,0,14,0
equaltestMI_0.1.0,0,0,0,0
penalizedLDA_1.1,0,0,0,0
dfped_1.0,0,0,0,0
emulator_1.2-15,0,0,0,0
hcci_1.0.0,0,0,0,0
chi2x3way_1.1,0,0,0,0
FunCluster_1.09,0,1,0,0
FLSSS_5.2,0,0,0,0
blackbox_1.1.7,0,0,7,0
generalhoslem_1.3.2,0,0,0,0
wordspace_0.2-0,0,0,14,0
bootsPLS_1.1.1,0,0,0,0
RateDistortion_1.01,0,0,0,0
landest_1.0,0,0,0,0
forward_1.0.3,0,0,0,0
lettercase_0.13.1,0,0,0,0
restrictedMVN_1.0,0,1,0,0
bspmma_0.1-1,0,0,0,0
zeligverse_0.1.1,0,0,0,0
conicfit_1.0.4,0,0,0,0
netgsa_3.0,0,0,0,0
BAYESDEF_0.1.0,0,0,0,0
EffectStars_1.8,0,0,0,0
curstatCI_0.1.1,0,0,4,0
statquotes_0.2.2,0,0,0,0
partialAR_1.0.10,0,0,7,0
Dodge_0.8,0,0,0,0
RNeo4j_1.6.4,0,0,0,0
cruts_0.3,0,0,0,0
wasim_1.1.2,0,0,0,0
isa2_0.3.5,0,0,9,0
rdd_0.57,0,0,0,0
LearnBayes_2.15,0,0,0,0
psych_1.7.8,0,0,0,0
WikidataR_1.4.0,0,0,0,0
lsasim_1.0.1,0,0,0,0
partitions_1.9-19,0,20,0,0
reportRx_1.0,0,0,0,0
lfe_2.5-1998,0,0,41,0
REQS_0.8-12,0,0,0,0
envirem_1.1,0,0,0,0
npcopTest_1.02,0,2,0,0
ppcor_1.1,0,0,0,0
rcartocolor_0.0.21,0,0,0,0
geosapi_0.2-0,0,0,0,0
forcats_0.2.0,0,0,0,0
rpgm_1.1.1,0,0,30,0
ProliferativeIndex_1.0.0,0,0,0,0
mpmcorrelogram_0.1-4,0,0,0,0
mpa_0.7.3,0,0,0,0
ggjoy_0.4.0,0,0,0,0
roxygen2_6.0.1,0,0,7,0
odfWeave.survey_1.0,0,0,0,0
acid_1.1,0,0,0,0
modules_0.6.0,0,0,0,0
ROptEst_1.0.1,0,0,0,0
tkrgl_0.7,0,0,0,0
APPEstimation_0.1.1,0,0,0,0
DAKS_2.1-3,0,0,0,0
frailtySurv_1.3.2,0,0,50,0
exprso_0.2.7,0,0,0,0
rstantools_1.4.0,0,0,0,0
iECAT_0.8,0,0,0,0
ttutils_1.0-1,0,0,0,0
spex_0.4.0,0,0,0,0
Bessel_0.5-5,7,0,0,0
mondate_0.10.01.02,0,0,0,0
TriadSim_0.1.1,0,0,0,0
MFPCA_1.1,0,4,0,0
norm_1.0-9.5,22,0,0,0
cdcfluview_0.7.0,0,0,0,0
scorer_0.2.0,0,0,18,0
abodOutlier_0.1,0,0,0,0
batade_0.1,0,0,0,0
gwerAM_1.0,0,0,0,0
R2admb_0.7.16,0,0,0,0
fdakma_1.2.1,0,0,0,0
DBGSA_1.2,0,0,0,0
geneSLOPE_0.37.0,0,0,0,0
ClueR_1.2,0,0,0,0
sirt_2.3-57,0,0,42,0
unitedR_0.3.1,0,0,0,0
ICRanks_1.3,0,0,2,0
glmpathcr_1.0.5,0,0,0,0
SequenceAnalysis_1.3,0,0,0,0
DCA_2.0,0,0,0,0
GMD_0.3.3,0,0,3,0
FUNLDA_1.1,0,0,3,0
wvtool_1.0,0,0,0,0
allan_1.01,0,0,0,0
OrdLogReg_1.1,0,0,0,0
vegalite_0.6.1,0,0,0,0
assertive.data.uk_0.0-1,0,0,0,0
RefFreeEWAS_2.1,0,0,0,0
triebeard_0.3.0,0,0,40,0
zendeskR_0.4,0,0,0,0
lsei_1.2-0,4,2,0,0
validate_0.2.0,0,0,1,0
SSsimple_0.6.4,0,0,0,0
StepSignalMargiLike_2.5.9,0,1,4,0
RcmdrPlugin.EZR_1.36,0,0,0,0
hellno_0.0.1,0,0,0,0
featurizer_0.2,0,0,0,0
MAINT.Data_1.2.1,0,0,0,0
AllPossibleSpellings_1.1,0,0,0,0
MuFiCokriging_1.2,0,0,0,0
BMAmevt_1.0.1,0,0,0,0
RPMM_1.25,0,0,0,0
gapmap_0.0.4,0,0,0,0
GEVcdn_1.1.6,0,0,0,0
OptHedging_1.0,0,2,0,0
icesDatras_1.2-0,0,0,0,0
md_1.0.4,0,0,0,0
gmfd_1.0,0,0,0,0
BayesNetBP_1.2.1,0,0,0,0
msr_0.4.4,0,1,5,0
coxinterval_1.2,0,2,0,0
rjags_4-6,0,0,47,0
mht_3.1.2,0,1,0,0
marelac_2.1.6,1,0,0,0
VLF_1.0,0,0,0,0
textgRid_1.0.1,0,0,0,0
mvnpermute_1.0.0,0,0,0,0
NameNeedle_1.2.4,0,0,0,0
LinRegInteractive_0.3-1,0,0,0,0
LowWAFOMNX_1.1.1,0,0,1,0
c060_0.2-4,0,0,0,0
klin_2007-02-05,0,0,0,0
EGRET_2.6.0,0,0,0,0
x12GUI_0.13.0,0,0,0,0
CCP_1.1,0,0,0,0
GSSE_0.1,0,0,0,0
kernplus_0.1.0,0,0,0,0
tigerhitteR_1.1.0,0,0,0,0
Lock5Data_2.8,0,0,0,0
contfrac_1.1-11,0,4,0,0
CIplot_1.0,0,0,0,0
SimPhe_0.1.1,0,0,0,0
personalized_0.1.2,0,0,0,0
opusminer_0.1-0,0,0,1,0
spatstat.data_1.2-0,0,0,0,0
htmltab_0.7.1,0,0,0,0
OrthoPanels_1.1-0,0,0,0,0
Rquake_2.4-0,0,0,0,0
PACBO_0.1.0,0,0,0,0
knitcitations_1.0.8,0,0,0,0
discgolf_0.2.0,0,0,0,0
MedOr_0.1,0,0,0,0
ctmle_0.1.1,0,0,0,0
pear_1.2,0,0,0,0
crmPack_0.2.1,0,0,0,0
PAGWAS_2.0,0,0,0,0
cati_0.99.1,0,0,0,0
semsfa_1.0,0,0,0,0
GSA_1.03,0,0,0,0
argon2_0.2-0,0,0,0,0
perspectev_1.1,0,0,0,0
MTSYS_1.2.0,0,0,0,0
thgenetics_0.3-4.1,0,2,0,0
diffMeanVar_0.0.6,0,0,0,0
toxboot_0.1.1,0,0,0,0
freqdom_2.0.1,0,0,0,0
LPM_2.6,0,0,0,0
PredPsych_0.3,0,0,0,0
visvow_0.1.0,0,0,0,0
SoundexBR_1.2,0,0,1,0
hexbin_1.27.1,3,1,0,0
ggparallel_0.2.0,0,0,0,0
RRate_1.0,0,0,0,0
dynamicTreeCut_1.63-1,0,0,0,0
ETAS_0.4.3,0,0,10,0
IGM.MEA_0.3.5,0,0,0,0
mitools_2.3,0,0,0,0
PoissonSeq_1.1.2,0,0,0,0
GADAG_0.99.0,0,0,1,0
CerioliOutlierDetection_1.1.9,0,0,0,0
qrsvm_0.2.1,0,0,0,0
vesselr_0.2.1,0,0,0,0
deisotoper_0.0.3,0,0,0,0
sesem_1.0.2,0,0,0,0
Epi_2.19,0,0,1,0
wahc_1.0,0,0,0,0
surveillance_1.15.0,0,14,2,0
pairsD3_0.1.0,0,0,0,0
synthACS_1.0.1,0,0,1,0
broman_0.67-4,0,6,0,0
interAdapt_0.1,0,0,0,0
apc_1.3,0,0,0,0
soptdmaeA_1.0.0,0,0,0,0
LCAextend_1.2,0,0,0,0
Sleuth3_1.0-2,0,0,0,0
hei_0.1.0,0,0,0,0
freqparcoord_1.0.1,0,0,0,0
RCircos_1.2.0,0,0,0,0
fastDummies_1.0.0,0,0,0,0
robcor_0.1-6,0,0,0,0
dsample_0.91.2.2,0,0,0,0
mapr_0.3.4,0,0,0,0
caseMatch_1.0.7,0,0,0,0
nofrills_0.2.1,0,0,0,0
BALCONY_0.1.8,0,0,0,0
sankey_1.0.2,0,0,0,0
modelr_0.1.1,0,0,0,0
tea_1.0,0,0,0,0
time2event_0.1.0,0,1,2,0
TunePareto_2.4,0,0,1,0
bc3net_1.0.4,0,0,0,0
choplump_1.0-0.4,0,0,0,0
tfruns_1.1,0,0,0,0
MetaLonDA_1.0.7,0,0,0,0
LifeTables_1.0,0,0,0,0
fuzzywuzzyR_1.0.1,0,0,0,0
traitr_0.14,0,0,0,0
selectr_0.3-1,0,0,0,0
semdiag_0.1.2,0,0,0,0
aspect_1.0-4,0,0,0,0
NormPsy_1.0.5,4,0,0,0
incidence_1.2.1,0,0,0,0
teachingApps_1.0.2,0,0,15,0
RcppStreams_0.1.1,0,0,4,0
fds_1.7,0,0,0,0
ImpactIV_1.0,0,0,0,0
iMessager_1.0,0,0,0,0
RFLPtools_1.6,0,0,0,0
samplesizeCMH_0.0.0,0,0,0,0
quantregRanger_1.0,0,0,5,0
spsann_2.1-0,0,0,4,0
apa_0.2.0,0,0,0,0
xltabr_0.1.2,0,0,0,0
measuRing_0.4.1,0,0,0,0
SimReg_3.0,0,0,3,0
multichull_1.0.0,0,0,0,0
meifly_0.3,0,0,0,0
fastcluster_1.1.24,0,0,2,0
BalancedSampling_1.5.2,0,1,16,0
restriktor_0.1-80.711,0,0,1,0
classyfire_0.1-2,0,0,0,0
stam_0.0-1,0,0,0,0
poisson.glm.mix_1.2,0,0,0,0
countyfloods_0.1.0,0,0,0,0
tidyRSS_1.2.2,0,0,0,0
text2vec_0.5.0,0,0,42,0
SimRAD_0.96,0,0,0,0
simEd_1.0.3,0,0,0,0
depth.plot_0.1,0,0,0,0
msm_1.6.5,0,1,1,0
lhmixr_0.1.0,0,0,0,0
plumber_0.4.4,0,0,0,0
CircOutlier_3.2.3,0,0,0,0
repijson_0.1.0,0,0,0,0
evtree_1.0-6,0,2,0,0
yardstick_0.0.1,0,0,0,0
lmf_1.2,0,0,0,0
fExpressCertificates_1.2,0,0,0,0
ROI.plugin.glpk_0.3-0,0,0,0,0
palettetown_0.1.1,0,0,0,0
subdetect_1.1,0,0,0,0
fastGHQuad_0.2,0,0,4,0
dichromat_2.0-0,0,0,0,0
ockc_1.0,0,0,0,0
lans2r_1.0.5,0,0,0,0
nettools_1.0.1,0,0,0,0
ordPens_0.3-1,0,0,0,0
cointReg_0.2.0,0,0,0,0
largeVis_0.2.1,0,0,13,0
kamila_0.1.1.1,0,0,8,0
sweep_0.2.0,0,0,0,0
mRchmadness_1.0.0,0,0,0,0
rel_1.3.1,0,0,0,0
biofiles_1.0.0,0,0,2,0
plsdepot_0.1.17,0,0,0,0
ouch_2.11-1,0,0,4,0
colr_0.1.900,0,0,0,0
PanJen_1.6,0,0,0,0
sybilSBML_3.0.1,0,0,26,0
simputation_0.2.2,0,0,1,0
BayesLogit_0.6,0,16,0,0
postlightmercury_1.2,0,0,0,0
anim.plots_0.2,0,0,0,0
PLordprob_1.0,0,1,0,0
prefmod_0.8-34,2,0,0,0
scar_0.2-1,0,2,0,0
hmi_0.8.2,0,0,0,0
birdnik_0.1.0,0,0,0,0
wrassp_0.1.4,0,0,4,14
forega_1.0.3,0,0,1,0
HEMDAG_1.1.1,0,0,0,0
cgwtools_3.0,0,0,0,0
BKPC_1.0,0,3,0,0
chromer_0.1,0,0,0,0
g.data_2.4,0,0,0,0
DIFtree_2.1.4,0,0,0,0
rexpokit_0.26.1,1,0,5,0
BoolFilter_1.0.0,0,0,0,0
mousetrack_1.0.0,0,0,0,0
DDIwR_0.2-0,0,0,0,0
RJSDMX_1.7,0,0,0,0
sdcTable_0.22.8,0,0,4,0
fastSOM_1.0.0,0,0,0,0
brainR_1.5.1,0,0,0,0
spacyr_0.9.3,0,0,0,0
splashr_0.4.0,0,0,0,0
fueleconomy_0.1,0,0,0,0
anomalyDetection_0.2.4,0,0,4,0
correctedAUC_0.0.3,0,0,0,0
VHDClassification_0.3,0,0,0,0
QuantTools_0.5.6,0,0,20,0
Coxnet_0.2,0,0,21,0
PsumtSim_0.4,0,0,0,0
GeneticSubsetter_0.8,0,0,0,0
GenomicMating_1.3,0,0,4,0
PoisNonNor_1.3,0,0,0,0
UPMASK_1.1,0,0,0,0
topologyGSA_1.4.6,0,0,0,0
spdownscale_0.1.0,0,0,0,0
ptycho_1.1-4,0,0,0,0
vmd_0.1.0,0,0,0,0
pgs_0.4-0,0,0,0,0
threeboost_1.1,0,0,0,0
rbhl_0.8.0,0,0,0,0
ifa_7.0,1,0,0,0
ZeligChoice_0.9-6,0,0,0,0
DAGGER_1.4,0,0,0,0
asremlPlus_2.0-12,0,0,0,0
rscopus_0.5.3,0,0,0,0
ONETr_1.0.3,0,0,0,0
define_0.2.5,0,0,0,0
cocron_1.0-1,0,0,0,0
grr_0.9.5,0,0,3,0
statesRcontiguous_0.1.0,0,0,0,0
madr_1.0.0,0,0,0,0
BAMMtools_2.1.6,0,8,5,0
sivipm_1.1-3,0,1,0,0
inum_1.0-0,0,0,0,0
spatial.gev.bma_1.0,0,0,0,0
OCA_0.1,0,0,0,0
ropenaq_0.2.5,0,0,0,0
ggspectra_0.2.3,0,0,0,0
eventdataR_0.1.2,0,0,0,0
nortestARMA_1.0.2,0,1,0,0
diffpriv_0.4.2,0,0,0,0
MethylCapSig_1.0.1,0,0,0,0
epxToR_0.3-0,0,0,0,0
ldhmm_0.4.2,0,0,0,0
ensembleR_0.1.0,0,0,0,0
ggspatial_0.2.1,0,0,0,0
BayesValidate_0.0,0,0,0,0
BOG_2.0,0,0,0,0
hsphase_2.0.1,0,9,3,0
tidyposterior_0.0.1,0,0,0,0
mgpd_1.99,0,0,0,0
CLME_2.0-8,0,0,0,0
jpndistrict_0.3.0,0,0,0,0
read.dbc_1.0.5,0,0,0,0
nat.utils_0.5.1,0,0,0,0
BayesGOF_1.4,0,0,0,0
FSAdata_0.3.6,0,0,0,0
ConfigParser_1.0.0,0,0,0,0
gLRTH_0.1.0,0,0,0,0
rplotengine_1.0-6,0,0,0,0
gbm2sas_2.1,0,0,0,0
Rgb_1.5.1,0,0,0,6
orloca.es_4.3,0,0,0,0
fdth_1.2-1,0,0,0,0
PCDSpline_1.0,0,0,0,0
OrdNor_2.0,0,0,0,0
fANCOVA_0.5-1,0,0,0,0
nzpullover_0.0.2,0,0,0,0
MNM_1.0-2,0,0,0,0
binst_0.2.1,0,0,0,0
RNOmni_0.1.4,0,0,0,0
poLCA_1.4.1,0,15,0,0
ldstatsHD_1.0.1,0,0,0,0
socialmixr_0.1.0,0,0,0,0
rddtools_0.4.0,0,0,0,0
atsd_1.0.8441,0,0,0,0
rvHPDT_3.0,0,0,0,0
cobs_1.3-3,1,6,0,0
BIS_0.1.0,0,0,0,0
choroplethr_3.6.1,0,0,0,0
randgeo_0.2.0,0,0,0,0
BullsEyeR_0.2.0,0,0,0,0
SafeBayes_1.1,0,1,12,0
tilting_1.1.1,0,0,0,0
ICEbox_1.1.2,0,0,0,0
sspse_0.5-5,0,11,0,0
fdasrvf_1.8.3,0,0,21,0
ALTopt_0.1.1,0,0,0,0
texmex_2.4,0,0,3,0
qcr_1.0,0,0,0,0
comclim_0.9.4,0,0,0,0
TeachBayes_1.0,0,0,0,0
